circuit,tournament,country,year,date,gender,match_num,w_player1,w_p1_birthdate,w_p1_age,w_p1_hgt,w_p1_country,w_player2,w_p2_birthdate,w_p2_age,w_p2_hgt,w_p2_country,w_rank,l_player1,l_p1_birthdate,l_p1_age,l_p1_hgt,l_p1_country,l_player2,l_p2_birthdate,l_p2_age,l_p2_hgt,l_p2_country,l_rank,score,duration,bracket,round,w_p1_tot_attacks,w_p1_tot_kills,w_p1_tot_errors,w_p1_tot_hitpct,w_p1_tot_aces,w_p1_tot_serve_errors,w_p1_tot_blocks,w_p1_tot_digs,w_p2_tot_attacks,w_p2_tot_kills,w_p2_tot_errors,w_p2_tot_hitpct,w_p2_tot_aces,w_p2_tot_serve_errors,w_p2_tot_blocks,w_p2_tot_digs,l_p1_tot_attacks,l_p1_tot_kills,l_p1_tot_errors,l_p1_tot_hitpct,l_p1_tot_aces,l_p1_tot_serve_errors,l_p1_tot_blocks,l_p1_tot_digs,l_p2_tot_attacks,l_p2_tot_kills,l_p2_tot_errors,l_p2_tot_hitpct,l_p2_tot_aces,l_p2_tot_serve_errors,l_p2_tot_blocks,l_p2_tot_digs
FIVB,Klagenfurt,Austria,2009,2009-07-28,M,28,Casey Jennings,1975-07-10,34.0506502,75,United States,Matt Fuerbringer,1974-01-29,35.4934976,80,United States,11,Grzegorz Fijalek,1987-05-11,22.2149213,73,Poland,Mariusz Prudel,1986-01-21,23.5154004,75,Poland,"27, Q9","18-21, 31-29, 15-10",01:17:00,Pool F,Round 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Klagenfurt,Austria,2009,2009-07-28,M,43,Casey Jennings,1975-07-10,34.0506502,75,United States,Matt Fuerbringer,1974-01-29,35.4934976,80,United States,11,David Klemperer,1980-06-22,29.0978782,74,Germany,Eric Koreng,1981-05-16,28.1998631,76,Germany,6,"21-19, 21-16",00:49:00,Pool F,Round 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Klagenfurt,Austria,2009,2009-07-28,M,44,Grzegorz Fijalek,1987-05-11,22.2149213,73,Poland,Mariusz Prudel,1986-01-21,23.5154004,75,Poland,"27, Q9",Jialu Li,1985-02-13,24.4517454,76,China,Linyin Xu,1986-03-20,23.3566051,79,China,22,"21-14, 22-20",00:37:00,Pool F,Round 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Klagenfurt,Austria,2009,2009-07-28,M,13,Aleksandrs Samoilovs,1985-04-06,24.3093771,77,Latvia,Ruslans Sorokins,1982-03-11,27.3812457,77,Latvia,"26, Q7",Benjamin Insfran,1972-04-14,37.2867899,77,Brazil,Pedro Solberg,1986-03-27,23.3374401,76,Brazil,7,"21-17, 20-22, 15-13",01:07:00,Pool G,Round 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Klagenfurt,Austria,2009,2009-07-28,M,14,Stefan Uhmann,1986-04-28,23.2498289,83,Germany,Stefan Windscheif,1987-09-10,21.8809035,74,Germany,23,Daniel Hupfer,1983-03-03,26.403833,74,Austria,Paul Schroffenegger,1973-03-30,36.3285421,76,Austria,10,"21-17, 21-16",00:45:00,Pool G,Round 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Klagenfurt,Austria,2009,2009-07-28,M,29,Benjamin Insfran,1972-04-14,37.2867899,77,Brazil,Pedro Solberg,1986-03-27,23.3374401,76,Brazil,7,Stefan Uhmann,1986-04-28,23.2498289,83,Germany,Stefan Windscheif,1987-09-10,21.8809035,74,Germany,23,"21-18, 21-15",00:49:00,Pool G,Round 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Klagenfurt,Austria,2009,2009-07-28,M,30,Aleksandrs Samoilovs,1985-04-06,24.3093771,77,Latvia,Ruslans Sorokins,1982-03-11,27.3812457,77,Latvia,"26, Q7",Daniel Hupfer,1983-03-03,26.403833,74,Austria,Paul Schroffenegger,1973-03-30,36.3285421,76,Austria,10,"28-26, 21-18",00:53:00,Pool G,Round 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Klagenfurt,Austria,2009,2009-07-28,M,45,Benjamin Insfran,1972-04-14,37.2867899,77,Brazil,Pedro Solberg,1986-03-27,23.3374401,76,Brazil,7,Daniel Hupfer,1983-03-03,26.403833,74,Austria,Paul Schroffenegger,1973-03-30,36.3285421,76,Austria,10,"21-17, 21-12",00:38:00,Pool G,Round 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Klagenfurt,Austria,2009,2009-07-28,M,46,Aleksandrs Samoilovs,1985-04-06,24.3093771,77,Latvia,Ruslans Sorokins,1982-03-11,27.3812457,77,Latvia,"26, Q7",Stefan Uhmann,1986-04-28,23.2498289,83,Germany,Stefan Windscheif,1987-09-10,21.8809035,74,Germany,23,"17-21, 21-15, 15-13",00:57:00,Pool G,Round 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Klagenfurt,Austria,2009,2009-07-28,M,15,Reinder Nummerdor,1976-09-10,32.8788501,76,Netherlands,Richard Schuil,1973-05-02,36.238193,80,Netherlands,8,Franco Neto,2066-11-11,42.7104723,76,Brazil,Nalbert Bitencourt,1974-03-09,35.3867214,77,Brazil,25,"21-19, 17-21, 15-10",01:05:00,Pool H,Round 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Klagenfurt,Austria,2009,2009-07-28,M,16,Alexander Horst,1982-12-20,26.6036961,73,Austria,Florian Gosch,1980-08-16,28.9472964,77,Austria,9,Jason Lochhead,1984-03-12,25.3771389,70,New Zealand,Kirk Pitman,1981-12-13,27.6221766,76,New Zealand,24,"21-15, 21-19",00:53:00,Pool H,Round 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Klagenfurt,Austria,2009,2009-07-28,M,31,Reinder Nummerdor,1976-09-10,32.8788501,76,Netherlands,Richard Schuil,1973-05-02,36.238193,80,Netherlands,8,Jason Lochhead,1984-03-12,25.3771389,70,New Zealand,Kirk Pitman,1981-12-13,27.6221766,76,New Zealand,24,"21-18, 21-14",00:39:00,Pool H,Round 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Klagenfurt,Austria,2009,2009-07-28,M,32,Alexander Horst,1982-12-20,26.6036961,73,Austria,Florian Gosch,1980-08-16,28.9472964,77,Austria,9,Franco Neto,2066-11-11,42.7104723,76,Brazil,Nalbert Bitencourt,1974-03-09,35.3867214,77,Brazil,25,"21-19, 21-18",00:54:00,Pool H,Round 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Klagenfurt,Austria,2009,2009-07-28,M,47,Reinder Nummerdor,1976-09-10,32.8788501,76,Netherlands,Richard Schuil,1973-05-02,36.238193,80,Netherlands,8,Alexander Horst,1982-12-20,26.6036961,73,Austria,Florian Gosch,1980-08-16,28.9472964,77,Austria,9,"21-17, 21-15",00:39:00,Pool H,Round 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Klagenfurt,Austria,2009,2009-07-28,M,48,Franco Neto,2066-11-11,42.7104723,76,Brazil,Nalbert Bitencourt,1974-03-09,35.3867214,77,Brazil,25,Jason Lochhead,1984-03-12,25.3771389,70,New Zealand,Kirk Pitman,1981-12-13,27.6221766,76,New Zealand,24,"21-17, 14-21, 15-8",00:57:00,Pool H,Round 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Klagenfurt,Austria,2009,2009-07-28,M,49,Jake Gibb,1976-02-06,33.4729637,79,United States,Sean Rosenthal,1980-06-19,29.1060917,76,United States,16,Emanuel Rego,1973-04-15,36.2847365,75,Brazil,Ricardo Santos,1975-01-06,34.5571526,79,Brazil,5,"18-21, 27-25, 15-13",01:09:00,Winner's Bracket,Round 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Klagenfurt,Austria,2009,2009-07-28,M,50,Benjamin Insfran,1972-04-14,37.2867899,77,Brazil,Pedro Solberg,1986-03-27,23.3374401,76,Brazil,7,Katsuhiro Shiratori,1976-10-29,32.7446954,75,Japan,Kentaro Asahi,1975-09-19,33.8562628,78,Japan,"19, Q19","21-19, 21-11",00:45:00,Winner's Bracket,Round 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Klagenfurt,Austria,2009,2009-07-28,M,51,Kristjan Kais,1976-03-03,33.4017796,74,Estonia,Rivo Vesik,1980-07-15,29.0349076,78,Estonia,15,Stefan Uhmann,1986-04-28,23.2498289,83,Germany,Stefan Windscheif,1987-09-10,21.8809035,74,Germany,23,"21-13, 10-5 retired",00:26:00,Winner's Bracket,Round 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Klagenfurt,Austria,2009,2009-07-28,M,52,Alexander Horst,1982-12-20,26.6036961,73,Austria,Florian Gosch,1980-08-16,28.9472964,77,Austria,9,Christian Redmann,1982-03-16,27.3675565,74,Canada,Rich VanHuizen,1975-11-25,33.6728268,81,Canada,"21, Q5","21-16, 18-21, 15-10",01:05:00,Winner's Bracket,Round 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Klagenfurt,Austria,2009,2009-07-28,M,53,David Klemperer,1980-06-22,29.0978782,74,Germany,Eric Koreng,1981-05-16,28.1998631,76,Germany,6,Franco Neto,2066-11-11,42.7104723,76,Brazil,Nalbert Bitencourt,1974-03-09,35.3867214,77,Brazil,25,"21-11, 12-5 retired",00:33:00,Winner's Bracket,Round 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Klagenfurt,Austria,2009,2009-07-28,M,54,"Jorge ""Gia"" Terceiro",1976-07-19,33.0239562,75,Georgia,"Renato ""Geor"" Gomes",1981-01-20,28.5174538,80,Georgia,"17, Q2",Grzegorz Fijalek,1987-05-11,22.2149213,73,Poland,Mariusz Prudel,1986-01-21,23.5154004,75,Poland,"27, Q9","24-22, 16-21, 15-13",01:03:00,Winner's Bracket,Round 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Klagenfurt,Austria,2009,2009-07-28,M,55,Patrick Heuscher,1976-12-22,32.5968515,76,Switzerland,Sascha Heyer,1972-07-21,37.0184805,80,Switzerland,14,Andy Ces,1982-07-03,27.0691307,77,France,Kevin Ces,1980-07-21,29.0184805,76,France,20,"21-17, 21-13",00:37:00,Winner's Bracket,Round 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Klagenfurt,Austria,2009,2009-07-28,M,56,Dmitri Barsouk,1980-01-20,29.5195072,75,Russia,Igor Kolodinsky,1983-07-07,26.0588638,78,Russia,13,Jefferson Bellaguarda,1976-09-12,32.8733744,76,Switzerland,Martin Laciga,1975-01-25,34.5051335,77,Switzerland,18,"21-12, 22-20",00:36:00,Winner's Bracket,Round 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Klagenfurt,Austria,2009,2009-07-28,M,57,Alison Cerutti,1985-12-07,23.6386037,80,Brazil,Harley Marques,1974-07-06,35.0609172,76,Brazil,2,Jake Gibb,1976-02-06,33.4729637,79,United States,Sean Rosenthal,1980-06-19,29.1060917,76,United States,16,"21-19, 21-11",00:42:00,Winner's Bracket,Round 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Klagenfurt,Austria,2009,2009-07-28,M,58,Benjamin Insfran,1972-04-14,37.2867899,77,Brazil,Pedro Solberg,1986-03-27,23.3374401,76,Brazil,7,Casey Jennings,1975-07-10,34.0506502,75,United States,Matt Fuerbringer,1974-01-29,35.4934976,80,United States,11,"21-11, 18-21, 15-9",01:06:00,Winner's Bracket,Round 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Klagenfurt,Austria,2009,2009-07-28,M,59,Reinder Nummerdor,1976-09-10,32.8788501,76,Netherlands,Richard Schuil,1973-05-02,36.238193,80,Netherlands,8,Kristjan Kais,1976-03-03,33.4017796,74,Estonia,Rivo Vesik,1980-07-15,29.0349076,78,Estonia,15,"21-14, 21-19",00:36:00,Winner's Bracket,Round 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Klagenfurt,Austria,2009,2009-07-28,M,60,Adrian Gavira,1987-09-17,21.8617385,76,Spain,Pablo Herrera,1982-06-29,27.0800821,76,Spain,4,Alexander Horst,1982-12-20,26.6036961,73,Austria,Florian Gosch,1980-08-16,28.9472964,77,Austria,9,"19-21, 21-16, 15-8",01:07:00,Winner's Bracket,Round 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Klagenfurt,Austria,2009,2009-07-28,M,61,Phil Dalhausser,1980-01-26,29.5030801,81,United States,Todd Rogers,1973-09-30,35.8247775,74,United States,3,David Klemperer,1980-06-22,29.0978782,74,Germany,Eric Koreng,1981-05-16,28.1998631,76,Germany,6,"21-14, 21-17",00:51:00,Winner's Bracket,Round 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Klagenfurt,Austria,2009,2009-07-28,M,62,Fabio Luiz Magalhaes,1979-03-13,30.3764545,80,Brazil,Marcio Araujo,1973-10-12,35.7919233,76,Brazil,"12, Q1","Jorge ""Gia"" Terceiro",1976-07-19,33.0239562,75,Georgia,"Renato ""Geor"" Gomes",1981-01-20,28.5174538,80,Georgia,"17, Q2","21-17, 7-1 retired",00:25:00,Winner's Bracket,Round 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Klagenfurt,Austria,2009,2009-07-28,M,63,Patrick Heuscher,1976-12-22,32.5968515,76,Switzerland,Sascha Heyer,1972-07-21,37.0184805,80,Switzerland,14,Aleksandrs Samoilovs,1985-04-06,24.3093771,77,Latvia,Ruslans Sorokins,1982-03-11,27.3812457,77,Latvia,"26, Q7","21-16, 21-13",00:42:00,Winner's Bracket,Round 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Klagenfurt,Austria,2009,2009-07-28,M,64,Dmitri Barsouk,1980-01-20,29.5195072,75,Russia,Igor Kolodinsky,1983-07-07,26.0588638,78,Russia,13,Jonas Reckermann,1979-05-26,30.1738535,79,Germany,Julius Brink,1982-07-06,27.0609172,73,Germany,1,"14-21, 21-12, 24-22",01:19:00,Winner's Bracket,Round 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Klagenfurt,Austria,2009,2009-07-28,M,65,Alison Cerutti,1985-12-07,23.6386037,80,Brazil,Harley Marques,1974-07-06,35.0609172,76,Brazil,2,Benjamin Insfran,1972-04-14,37.2867899,77,Brazil,Pedro Solberg,1986-03-27,23.3374401,76,Brazil,7,"27-25, 18-21, 15-7",01:18:00,Winner's Bracket,Round 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Klagenfurt,Austria,2009,2009-07-28,M,66,Reinder Nummerdor,1976-09-10,32.8788501,76,Netherlands,Richard Schuil,1973-05-02,36.238193,80,Netherlands,8,Adrian Gavira,1987-09-17,21.8617385,76,Spain,Pablo Herrera,1982-06-29,27.0800821,76,Spain,4,"21-15, 21-15",00:35:00,Winner's Bracket,Round 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Klagenfurt,Austria,2009,2009-07-28,M,67,Phil Dalhausser,1980-01-26,29.5030801,81,United States,Todd Rogers,1973-09-30,35.8247775,74,United States,3,Fabio Luiz Magalhaes,1979-03-13,30.3764545,80,Brazil,Marcio Araujo,1973-10-12,35.7919233,76,Brazil,"12, Q1","21-18, 21-14",00:42:00,Winner's Bracket,Round 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Klagenfurt,Austria,2009,2009-07-28,M,68,Dmitri Barsouk,1980-01-20,29.5195072,75,Russia,Igor Kolodinsky,1983-07-07,26.0588638,78,Russia,13,Patrick Heuscher,1976-12-22,32.5968515,76,Switzerland,Sascha Heyer,1972-07-21,37.0184805,80,Switzerland,14,"18-21, 35-33, 15-13",01:17:00,Winner's Bracket,Round 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Klagenfurt,Austria,2009,2009-07-28,M,69,Alison Cerutti,1985-12-07,23.6386037,80,Brazil,Harley Marques,1974-07-06,35.0609172,76,Brazil,2,Reinder Nummerdor,1976-09-10,32.8788501,76,Netherlands,Richard Schuil,1973-05-02,36.238193,80,Netherlands,8,"19-21, 21-13, 17-15",01:02:00,Semifinals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Klagenfurt,Austria,2009,2009-07-28,M,70,Phil Dalhausser,1980-01-26,29.5030801,81,United States,Todd Rogers,1973-09-30,35.8247775,74,United States,3,Dmitri Barsouk,1980-01-20,29.5195072,75,Russia,Igor Kolodinsky,1983-07-07,26.0588638,78,Russia,13,"21-15, 21-15",00:44:00,Semifinals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Klagenfurt,Austria,2009,2009-07-28,M,71,Reinder Nummerdor,1976-09-10,32.8788501,76,Netherlands,Richard Schuil,1973-05-02,36.238193,80,Netherlands,8,Dmitri Barsouk,1980-01-20,29.5195072,75,Russia,Igor Kolodinsky,1983-07-07,26.0588638,78,Russia,13,"21-19, 21-17",00:42:00,Bronze Medal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Klagenfurt,Austria,2009,2009-07-28,M,72,Phil Dalhausser,1980-01-26,29.5030801,81,United States,Todd Rogers,1973-09-30,35.8247775,74,United States,3,Alison Cerutti,1985-12-07,23.6386037,80,Brazil,Harley Marques,1974-07-06,35.0609172,76,Brazil,2,"21-19, 12-21, 15-12",01:04:00,Gold Medal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-03,W,1,Angela Lavalle,1981-04-24,28.2765229,69,Brazil,Vivian Cunha,1980-06-14,29.1362081,70,Azerbaijan,"11, Q9",Renata Ribeiro,1981-12-07,27.6550308,69,Brazil,Vanilda Leao,1977-02-12,32.4709103,69,Brazil,NA,"23-21, 26-24",00:51:00,Country Quota Matches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-03,W,2,Angela Lavalle,1981-04-24,28.2765229,69,Brazil,Vivian Cunha,1980-06-14,29.1362081,70,Azerbaijan,"11, Q9",Carolina Salgado,1987-08-06,21.9931554,70,Brazil,Maria Clara Salgado,1983-05-06,26.2450376,69,Brazil,NA,"21-19, 23-25, 15-9",01:00:00,Country Quota Matches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-03,W,3,Okka Rau,1977-01-05,32.5749487,71,Germany,Stephanie Pohl,1978-05-07,31.2416153,73,Germany,"19, Q2",Anni Schumacher,1988-07-27,21.0184805,71,Germany,Stefanie Huttermann,1985-06-10,24.1478439,70,Germany,NA,"21-13, 21-12",00:34:00,Country Quota Matches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-03,W,4,Karla Borger,1988-11-22,20.6954141,71,Germany,Rieke Brink-Abeler,1979-12-11,29.6454483,70,Germany,NA,Frederike Fischer,1986-04-21,23.2854209,71,Germany,Melanie Gernert,NA,NA,NA,Germany,NA,"21-17, 21-17",00:44:00,Country Quota Matches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-03,W,5,Okka Rau,1977-01-05,32.5749487,71,Germany,Stephanie Pohl,1978-05-07,31.2416153,73,Germany,"19, Q2",Karla Borger,1988-11-22,20.6954141,71,Germany,Rieke Brink-Abeler,1979-12-11,29.6454483,70,Germany,NA,"21-14, 18-21, 15-11",00:53:00,Country Quota Matches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-03,W,2,Kacie MacTavish,1988-10-09,20.8158795,68,Canada,Kate Eckhardt,1988-04-03,21.3333333,71,Canada,Q33,Alessia Lombardi,1976-05-24,33.1937029,69,Italy,Laura Cavalluzzi,1981-07-31,28.0082136,72,Italy,Q32,"21-19, 22-20",00:40:00,Qualifier Bracket,Round 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-03,W,33,Emilia Nystrom,1983-09-13,25.889117,70,Finland,Erika Nystrom,1983-09-13,25.889117,70,Finland,Q1,Kacie MacTavish,1988-10-09,20.8158795,68,Canada,Kate Eckhardt,1988-04-03,21.3333333,71,Canada,Q33,"21-15, 21-13",00:34:00,Qualifier Bracket,Round 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIVB,Stare Jablonki,Poland,2009,2009-08-03,W,34,Madelein Meppelink,1989-11-29,19.6769336,72,Netherlands,Margo Wiltens,1987-05-28,22.1848049,68,Netherlands,"29, Q17",Ragnhild Aas,1984-01-09,25.5660507,70,Norway,Siri Bjorkesett,1983-02-09,26.4804928,70,Norway,Q16,"21-18, 21-19",00:36:00,Qualifier Bracket,Round 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
